"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка авторизации с невалидными данными","491","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка кнопки 'Checkout' на странице 'Корзина'","691","Нажать кнопку 'Checkout' на странице 'Корзина'","Surefire suite","2026-07-10","passed","2026-07-10","tests.CartTest","Surefire test","tests.CartTest","btnCancelCheckout"
"Проверить нажатие кнопки Remove","615","checkRemoveItem","Surefire suite","2026-07-10","passed","2026-07-10","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkRemoveItem"
"Тестовые данные для проверки негативных сценариев оформления заказа","969","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-10","passed","2026-07-10","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Тестовые данные для проверки негативных сценариев оформления заказа","1202","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-10","passed","2026-07-10","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверить соответствие имени и цены добавленных товаров","766","checkAddBucketSomeItems","Surefire suite","2026-07-10","passed","2026-07-10","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketSomeItems"
"Проверка выхода из аккаунта через бургер меню","1661","logout","Surefire suite","2026-07-10","passed","2026-07-10","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","logout"
"Тестовые данные для проверки негативных сценариев оформления заказа","950","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-10","passed","2026-07-10","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверка кнопки 'Continue Shopping' на странице 'Корзина'","641","Нажать кнопку 'Continue Shopping' на странице 'Корзина'","Surefire suite","2026-07-10","passed","2026-07-10","tests.CartTest","Surefire test","tests.CartTest","btnCntnShp"
"Авторизация с валидными данными","534","Авторизуемся с валидными данными под обычного пользователя","Surefire suite","2026-07-10","passed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"Проверка авторизации с невалидными данными","469","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка авторизации с невалидными данными","446","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Сделать заказ с валидными данными","969","Сделать заказ с полностью заполненными валидными данными","Surefire suite","2026-07-10","passed","2026-07-10","tests.CheckoutTest","Surefire test","tests.CheckoutTest","placeOrder"
"Проверить соответствие имени и цены добавленного товара","2138","checkAddBucketItem","Surefire suite","2026-07-10","passed","2026-07-10","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketItem"
