"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверить соответствие имени и цены добавленных товаров","720","checkAddBucketSomeItems","Surefire suite","2026-08-15","passed","2026-08-15","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketSomeItems"
"Проверить соответствие имени и цены добавленного товара","616","checkAddBucketItem","Surefire suite","2026-08-15","passed","2026-08-15","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketItem"
"Тестовые данные для проверки негативных сценариев оформления заказа","873","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-08-15","passed","2026-08-15","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Сделать заказ с валидными данными","841","Сделать заказ с полностью заполненными валидными данными","Surefire suite","2026-08-15","passed","2026-08-15","tests.CheckoutTest","Surefire test","tests.CheckoutTest","placeOrder"
"Тестовые данные для проверки негативных сценариев оформления заказа","834","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-08-15","passed","2026-08-15","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверка кнопки 'Continue Shopping' на странице 'Корзина'","606","Нажать кнопку 'Continue Shopping' на странице 'Корзина'","Surefire suite","2026-08-15","passed","2026-08-15","tests.CartTest","Surefire test","tests.CartTest","btnCntnShp"
"Проверка авторизации с невалидными данными","443","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-08-15","passed","2026-08-15","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка авторизации с невалидными данными","459","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-08-15","passed","2026-08-15","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверить нажатие кнопки Remove","595","checkRemoveItem","Surefire suite","2026-08-15","passed","2026-08-15","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkRemoveItem"
"Тестовые данные для проверки негативных сценариев оформления заказа","822","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-08-15","passed","2026-08-15","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Авторизация с валидными данными","1237","Авторизуемся с валидными данными под обычного пользователя","Surefire suite","2026-08-15","passed","2026-08-15","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"Проверка авторизации с невалидными данными","503","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-08-15","passed","2026-08-15","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка кнопки 'Checkout' на странице 'Корзина'","664","Нажать кнопку 'Checkout' на странице 'Корзина'","Surefire suite","2026-08-15","passed","2026-08-15","tests.CartTest","Surefire test","tests.CartTest","btnCancelCheckout"
"Проверка выхода из аккаунта через бургер меню","1625","logout","Surefire suite","2026-08-15","passed","2026-08-15","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","logout"
