"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка кнопки 'Checkout' на странице 'Корзина'","616","Нажать кнопку 'Checkout' на странице 'Корзина'","Surefire suite","2026-07-14","passed","2026-07-14","tests.CartTest","Surefire test","tests.CartTest","btnCancelCheckout"
"Проверка авторизации с невалидными данными","384","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-14","passed","2026-07-14","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка выхода из аккаунта через бургер меню","1545","logout","Surefire suite","2026-07-14","passed","2026-07-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","logout"
"Проверка авторизации с невалидными данными","433","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-14","passed","2026-07-14","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Тестовые данные для проверки негативных сценариев оформления заказа","786","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-14","passed","2026-07-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Тестовые данные для проверки негативных сценариев оформления заказа","736","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-14","passed","2026-07-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверка авторизации с невалидными данными","393","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-14","passed","2026-07-14","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Тестовые данные для проверки негативных сценариев оформления заказа","794","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-14","passed","2026-07-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Сделать заказ с валидными данными","773","Сделать заказ с полностью заполненными валидными данными","Surefire suite","2026-07-14","passed","2026-07-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","placeOrder"
"Проверка кнопки 'Continue Shopping' на странице 'Корзина'","560","Нажать кнопку 'Continue Shopping' на странице 'Корзина'","Surefire suite","2026-07-14","passed","2026-07-14","tests.CartTest","Surefire test","tests.CartTest","btnCntnShp"
"Проверить соответствие имени и цены добавленных товаров","647","checkAddBucketSomeItems","Surefire suite","2026-07-14","passed","2026-07-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketSomeItems"
"Авторизация с валидными данными","446","Авторизуемся с валидными данными под обычного пользователя","Surefire suite","2026-07-14","passed","2026-07-14","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"Проверить нажатие кнопки Remove","551","checkRemoveItem","Surefire suite","2026-07-14","passed","2026-07-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkRemoveItem"
"Проверить соответствие имени и цены добавленного товара","717","checkAddBucketItem","Surefire suite","2026-07-14","passed","2026-07-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketItem"
