"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Авторизация с валидными данными","492","Авторизуемся с валидными данными под обычного пользователя","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"Проверка кнопки 'Checkout' на странице 'Корзина'","642","Нажать кнопку 'Checkout' на странице 'Корзина'","Surefire suite","2026-06-14","passed","2026-06-14","tests.CartTest","Surefire test","tests.CartTest","btnCancelCheckout"
"Проверка кнопки 'Continue Shopping' на странице 'Корзина'","592","Нажать кнопку 'Continue Shopping' на странице 'Корзина'","Surefire suite","2026-06-14","passed","2026-06-14","tests.CartTest","Surefire test","tests.CartTest","btnCntnShp"
"Проверить соответствие имени и цены добавленных товаров","763","checkAddBucketSomeItems","Surefire suite","2026-06-14","passed","2026-06-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketSomeItems"
"Проверить нажатие кнопки Remove","585","checkRemoveItem","Surefire suite","2026-06-14","passed","2026-06-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkRemoveItem"
"Тестовые данные для проверки негативных сценариев оформления заказа","844","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Сделать заказ с валидными данными","856","Сделать заказ с полностью заполненными валидными данными","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","placeOrder"
"Тестовые данные для проверки негативных сценариев оформления заказа","862","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверка авторизации с невалидными данными","454","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка авторизации с невалидными данными","445","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Тестовые данные для проверки негативных сценариев оформления заказа","896","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-06-14","passed","2026-06-14","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверить соответствие имени и цены добавленного товара","2468","checkAddBucketItem","Surefire suite","2026-06-14","passed","2026-06-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketItem"
"Проверка выхода из аккаунта через бургер меню","1626","logout","Surefire suite","2026-06-14","passed","2026-06-14","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","logout"
"Проверка авторизации с невалидными данными","441","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-06-14","passed","2026-06-14","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
