"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Сделать заказ с валидными данными","902","Сделать заказ с полностью заполненными валидными данными","Surefire suite","2026-07-26","passed","2026-07-26","tests.CheckoutTest","Surefire test","tests.CheckoutTest","placeOrder"
"Проверка кнопки 'Checkout' на странице 'Корзина'","672","Нажать кнопку 'Checkout' на странице 'Корзина'","Surefire suite","2026-07-26","passed","2026-07-26","tests.CartTest","Surefire test","tests.CartTest","btnCancelCheckout"
"Проверить нажатие кнопки Remove","581","checkRemoveItem","Surefire suite","2026-07-26","passed","2026-07-26","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkRemoveItem"
"Проверить соответствие имени и цены добавленных товаров","673","checkAddBucketSomeItems","Surefire suite","2026-07-26","passed","2026-07-26","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketSomeItems"
"Проверка кнопки 'Continue Shopping' на странице 'Корзина'","613","Нажать кнопку 'Continue Shopping' на странице 'Корзина'","Surefire suite","2026-07-26","passed","2026-07-26","tests.CartTest","Surefire test","tests.CartTest","btnCntnShp"
"Проверить соответствие имени и цены добавленного товара","599","checkAddBucketItem","Surefire suite","2026-07-26","passed","2026-07-26","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketItem"
"Тестовые данные для проверки негативных сценариев оформления заказа","913","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-26","passed","2026-07-26","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверка выхода из аккаунта через бургер меню","1596","logout","Surefire suite","2026-07-26","passed","2026-07-26","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","logout"
"Проверка авторизации с невалидными данными","441","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-26","passed","2026-07-26","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Тестовые данные для проверки негативных сценариев оформления заказа","896","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-26","passed","2026-07-26","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверка авторизации с невалидными данными","449","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-26","passed","2026-07-26","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка авторизации с невалидными данными","461","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-26","passed","2026-07-26","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Авторизация с валидными данными","476","Авторизуемся с валидными данными под обычного пользователя","Surefire suite","2026-07-26","passed","2026-07-26","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"Тестовые данные для проверки негативных сценариев оформления заказа","2248","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-26","passed","2026-07-26","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
