"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Сделать заказ с валидными данными","968","Сделать заказ с полностью заполненными валидными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.CheckoutTest","Surefire test","tests.CheckoutTest","placeOrder"
"Проверка кнопки 'Continue Shopping' на странице 'Корзина'","689","Нажать кнопку 'Continue Shopping' на странице 'Корзина'","Surefire suite","2026-07-03","passed","2026-07-03","tests.CartTest","Surefire test","tests.CartTest","btnCntnShp"
"Тестовые данные для проверки негативных сценариев оформления заказа","950","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-03","passed","2026-07-03","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Проверить нажатие кнопки Remove","772","checkRemoveItem","Surefire suite","2026-07-03","passed","2026-07-03","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkRemoveItem"
"Проверить соответствие имени и цены добавленных товаров","829","checkAddBucketSomeItems","Surefire suite","2026-07-03","passed","2026-07-03","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketSomeItems"
"Проверка авторизации с невалидными данными","540","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка авторизации с невалидными данными","531","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверка авторизации с невалидными данными","549","Проверяем авторизацию с пустыми полями и невалидными данными","Surefire suite","2026-07-03","passed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","negativeLogin"
"Проверить соответствие имени и цены добавленного товара","1946","checkAddBucketItem","Surefire suite","2026-07-03","passed","2026-07-03","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","checkAddBucketItem"
"Тестовые данные для проверки негативных сценариев оформления заказа","945","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-03","passed","2026-07-03","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Тестовые данные для проверки негативных сценариев оформления заказа","993","Проверяем оформление заказа с пустыми полями: имя, фамилия, почтовый индекс","Surefire suite","2026-07-03","passed","2026-07-03","tests.CheckoutTest","Surefire test","tests.CheckoutTest","negativeOrder"
"Авторизация с валидными данными","585","Авторизуемся с валидными данными под обычного пользователя","Surefire suite","2026-07-03","passed","2026-07-03","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithPositiveCred"
"Проверка кнопки 'Checkout' на странице 'Корзина'","757","Нажать кнопку 'Checkout' на странице 'Корзина'","Surefire suite","2026-07-03","passed","2026-07-03","tests.CartTest","Surefire test","tests.CartTest","btnCancelCheckout"
"Проверка выхода из аккаунта через бургер меню","1722","logout","Surefire suite","2026-07-03","passed","2026-07-03","tests.SauceDemoTest","Surefire test","tests.SauceDemoTest","logout"
